,ecg_id,r_peaks
1748,1749,[ 79 171 263 354 444 536 627 717 810 901]
1749,1750,[ 46 139 231 321 415 505 596 688 778 869]
1750,1751,[ 56 136 218 302 387 471 553 635 722 809 894]
1751,1752,[ 33 140 250 362 472 580 696 814 925]
1752,1753,[133 241 350 458 566 671 777 882]
1753,1754,[ 58 129 198 266 335 406 479 554 626 697 767 836 904]
1754,1755,[ 72 130 182 240 306 356 412 470 513 569 625 690 731 769 816 864 925]
1755,1756,[ 74 140 187 272 319 404 451 536 603 669 736 803 870 916]
1756,1757,[ 81 177 272 368 467 563 659 755 856]
1757,1758,[ 84 157 230 304 377 447 518 591 664 735 807 880]
1758,1759,[ 36 147 266 387 500 618 738 852]
1759,1760,[ 38 114 189 263 340 415 489 559 630 698 770 838 909]
1760,1761,[ 82 140 199 255 313 370 429 485 544 601 657 715 773 831 889 948]
1761,1762,[ 76 182 288 388 492 600 703 810 919]
1762,1763,"[ 72 113 148 183 219 260 320 358 422 485 540 584 648 704 755 787 821 861
 920]"
1763,1764,[ 53 107 162 217 269 323 379 434 488 541 594 648 700 755 810 865 920]
1764,1765,[ 69 164 254 349 442 537 629 726 822 917]
1765,1766,[ 60 147 234 319 405 492 576 662 747 833 918]
1766,1767,[ 40 113 189 263 340 415 488 562 637 710 782 857 933]
1767,1768,[ 31 115 202 289 375 462 553 642 731 820 911]
1768,1769,[ 92 171 249 328 409 488 566 645 723 800 878]
1769,1770,[125 227 329 428 526 625 727 829 931]
1770,1771,[ 62 140 217 289 362 438 515 593 672 750 831 911]
1771,1772,[124 221 315 411 509 601 695 793 886]
1772,1773,[ 75 161 252 335 472 623 719 802]
1773,1774,[ 46 126 207 288 368 448 529 611 694 776 860 946]
1774,1775,[ 58 143 230 315 402 488 574 660 745 829 916]
1775,1776,[ 67 200 338 465 584 700 805 904]
1776,1777,[ 91 190 275 359 425 518 580 679 765 851 935]
1777,1778,[109 195 288 382 479 574 665 760 853 946]
1778,1779,[ 67 164 263 357 450 541 635 730 826 920]
1779,1780,[ 97 195 296 398 500 598 697 795 895]
1780,1781,[ 59 134 209 281 357 428 498 571 645 717 787 857 928]
1781,1782,[ 90 168 242 320 405 489 565 642 718 791 867]
1782,1783,[ 34 126 220 315 413 510 607 702 798 893]
1783,1784,[ 71 145 215 291 367 437 487 557 659 732 798 866 933]
1784,1785,[ 63 127 191 254 318 381 444 508 570 634 697 759 822 885 947]
1785,1786,[103 179 256 334 410 487 563 640 717 796 872 948]
1786,1787,[ 77 155 243 321 399 483 562 636 709 748 850 917]
1787,1788,[ 53 119 187 252 319 380 438 501 560 618 672 728 783 840 892]
1788,1789,[ 61 153 246 338 427 520 613 704 795 882]
1789,1790,[ 78 152 225 297 369 441 513 586 659 731 804 876 948]
1790,1791,[126 232 338 445 552 662 769 873]
1791,1792,[ 32 106 179 250 323 395 468 544 614 687 761 835 905]
1792,1793,[ 73 157 242 327 409 491 573 657 741 822 903]
1793,1794,[ 50 142 234 327 421 515 609 692 788 892]
1794,1795,[123 226 329 430 531 635 736 841]
1795,1796,[ 54 147 244 340 434 527 619 714 808 901]
1796,1797,[ 93 188 283 378 472 565 658 751 844 938]
1797,1798,[ 74 122 180 255 325 376 455 540 588 643 694 748 823 879]
1798,1799,[135 268 395 518 643 767 853 947]
1799,1800,[ 42 149 257 363 471 580 688 796 900]
1800,1801,[ 68 162 243 320 407 473 553 643 742 818 898]
1801,1802,[104 203 302 400 499 595 687 782 878]
1802,1803,[ 85 159 233 309 384 459 535 610 685 759 834 908]
1803,1804,[ 31 123 211 301 394 486 573 661 751 836 925]
1804,1805,[ 58 162 259 367 463 562 670 769 869]
1805,1806,[ 48 106 161 210 280 335 395 453 508 565 624 672 738 795 852 912]
1806,1807,[ 44 117 191 268 343 416 491 566 643 719 795 872]
1807,1808,[ 36 133 217 298 391 486 572 660 749 837 913]
1808,1809,[ 31 116 164 203 287 328 373 460 509 542 627 659 719 799 885]
1809,1810,[157 292 412 539 666 792 924]
1810,1811,[ 88 160 236 310 387 464 543 622 698 775 854 932]
1811,1812,[115 211 308 404 499 595 690 785 880]
1812,1813,[ 62 119 178 236 295 358 425 485 545 603 659 715 775 837 895]
1813,1814,[ 38 139 235 331 429 526 622 721 820 920]
1814,1815,"[ 39  78 121 183 224 261 294 346 390 439 475 517 567 614 657 697 740 780
 824 870 907 945]"
1815,1816,[ 84 170 256 345 431 516 602 691 782 873]
1816,1817,[ 50 125 194 265 345 421 489 545 600 651 715 784 846 914]
1817,1818,[ 78 148 219 290 360 430 500 570 642 714 785 856 926]
1818,1819,[ 75 125 175 223 276 326 375 427 478 528 578 629 677 730 780 831 879 932]
1819,1820,[ 68 124 176 223 278 330 377 432 479 530 581 633 689 740 787 839 895 942]
1820,1821,[ 37 122 208 293 376 457 539 624 714 801 886]
1821,1822,[ 71 137 202 268 334 399 464 529 597 665 734 807 878]
1822,1823,[ 78 133 193 252 311 370 430 491 550 605 661 722 782 841 901]
1823,1824,[122 234 342 452 563 670 770 875]
1824,1825,[ 87 180 271 364 457 549 640 735 830 923]
1825,1826,[ 74 155 236 318 399 479 560 643 726 812 897]
1826,1827,[ 32  99 166 232 300 367 434 501 567 634 701 769 838 906]
1827,1828,[ 61 139 217 271 371 451 530 608 687 765 842 919]
1828,1829,[ 89 163 241 318 395 475 552 630 711 790 867 944]
1829,1830,[ 61 152 244 332 421 510 602 689 774 860 949]
1830,1831,[114 198 277 358 443 526 580 670 755 838 919]
1831,1832,[ 89 178 266 356 444 533 620 707 795 883]
1832,1833,[ 99 180 262 344 425 506 590 673 758 840 921]
1833,1834,[103 188 285 390 488 580 669 756 845 932]
1834,1835,[ 40 139 229 323 424 524 617 709 809 903]
1835,1836,[103 191 279 363 452 546 649 746 844 940]
1836,1837,[ 88 170 248 331 406 490 559 644 715 798 867]
1837,1838,[ 92 217 339 456 577 700 819 938]
1838,1839,[ 89 156 223 289 354 419 484 550 615 680 743 807 872 937]
1839,1840,[ 45 114 174 247 324 401 472 544 616 694 777 855 932]
1840,1841,[ 99 214 332 446 559 670 789 896]
1841,1842,[ 33 119 205 290 373 456 537 622 703 784 863 942]
1842,1843,[182 342 434 512 587 663 740 816 894]
1843,1844,[106 203 297 394 490 589 682 781 874]
1844,1845,[ 46 119 192 266 339 412 485 557 631 704 778 852 926]
1845,1846,[ 36 133 230 325 420 515 610 706 804 898]
1846,1847,[ 78 130 182 235 287 339 391 442 494 546 599 651 704 756 808 860 912]
1847,1848,[ 77 198 315 431 550 666 781 901]
1848,1849,[ 88 151 213 275 338 400 463 525 588 651 713 775 837 898]
1849,1850,[ 89 152 216 279 341 404 467 530 593 656 719 782 846 912]
1850,1851,[ 86 155 224 292 359 427 494 560 625 690 757 822 887]
1851,1852,[ 85 149 218 284 347 413 480 543 608 673 738 804 869 935]
1852,1853,[ 36 121 204 289 378 468 553 640 721 803 882]
1853,1854,[ 93 188 281 370 463 557 650 741 834 928]
1854,1855,[ 96 172 246 320 392 465 538 612 686 759 808 897]
1855,1856,[ 89 163 236 306 378 451 528 603 680 757 838 917]
1856,1857,[ 67 166 261 353 449 546 644 740 832 922]
1857,1858,"[ 43  76 110 145 176 209 241 274 306 341 379 413 447 487 521 552 585 638
 671 709 752 794 831 871 904 942]"
1858,1859,[ 62 128 193 258 326 390 455 520 585 652 717 785 853 920]
1859,1860,[ 39 116 197 277 356 442 524 604 688 774 868]
1860,1861,[ 50 125 198 272 344 418 491 564 637 709 782 855 928]
1861,1862,[111 208 303 399 492 587 677 770 860]
1862,1863,[ 37  97 158 229 296 368 405 497 569 641 713 780 845 899]
1863,1864,[ 62 119 199 259 334 402 471 540 609 663 714 813 882 939]
1864,1865,[ 84 152 222 296 371 445 518 590 664 738 810 882 949]
1865,1866,[ 55 176 295 416 537 657 780 900]
1866,1867,[ 62 177 289 396 505 617 730 844]
1867,1868,[ 47 157 270 379 486 597 707 811 921]
1868,1869,[ 60 161 258 359 459 557 661 763 861]
1869,1870,[ 61 139 217 297 376 457 539 621 705 788 869]
1870,1871,[ 50 135 220 301 381 460 541 623 703 783 863 939]
1871,1872,[ 91 165 240 315 391 467 542 617 693 769 846 922]
1872,1873,[ 80 151 227 297 371 445 520 598 676 752 827 905]
1873,1874,[ 96 187 281 375 466 559 652 745 836 929]
1874,1875,[ 58 161 264 364 466 570 672 773 877]
1875,1876,[ 79 137 194 252 312 370 428 486 544 601 659 717 777 835 892]
1876,1877,[ 64 131 194 256 314 373 433 491 537 601 661 724 777 841 893]
1877,1878,[ 48 112 179 244 311 377 439 507 574 641 707 770 834 895]
1878,1879,[ 97 181 264 347 431 516 600 685 768 853 936]
1879,1880,[107 206 303 401 498 599 701 802 903]
1880,1881,[100 181 261 342 422 502 584 665 745 826 907]
1881,1882,[ 39 138 233 322 414 505 595 684 768 854 943]
1882,1883,[ 38 108 179 248 319 388 458 527 598 668 739 811 881]
1883,1884,[112 233 357 478 597 717 838]
1884,1885,[ 38 121 200 281 378 469 552 637 725 809 902]
1885,1886,[ 92 168 248 322 401 477 552 631 705 782 861 937]
1886,1887,[ 41 120 198 279 359 440 521 600 676 754 828 904]
1887,1888,[ 76 180 289 394 494 588 683 783 886]
1888,1889,[ 76 158 216 276 350 419 488 551 621 690 745 809 882]
1889,1890,[128 268 407 549 694 836]
1890,1891,[ 45 144 242 336 428 524 619 716 816 923]
1891,1892,[ 89 153 215 278 340 402 463 523 585 648 711 770 830 891]
1892,1893,[ 78 199 315 424 541 656 758 861]
1893,1894,[ 72 123 173 224 274 325 375 426 476 527 577 627 678 728 779 830 880 931]
1894,1895,[ 66 169 271 371 474 574 675 778 880]
1895,1896,[ 63 147 244 340 437 535 629 721 812 907]
1896,1897,[ 79 177 275 375 474 572 670 769 867]
1897,1898,[ 93 184 270 353 429 510 608 704 794 880]
1898,1899,[ 81 168 256 341 427 518 616 715 812 906]
1899,1900,[ 87 182 274 371 475 572 667 764 866]
1900,1901,[118 214 314 410 502 586 674 758 853]
1901,1902,[ 72 131 187 246 304 363 421 480 539 600 658 716 775 836 894]
1902,1903,[ 78 146 214 282 349 415 480 545 611 676 745 813 880 947]
1903,1904,[ 80 165 249 333 416 499 582 666 750 834 917]
1904,1905,[ 50 110 170 229 289 349 409 469 529 589 650 710 769 829 888 948]
1905,1906,[ 68 129 194 263 333 401 466 528 587 647 705 765 827 890]
1906,1907,[ 66 136 219 288 370 438 518 647 713 754 788 850 915]
1907,1908,[121 214 306 384 434 527 613 688 742 835 928]
1908,1909,[ 62 141 224 304 385 469 553 637 719 796 875]
1909,1910,[102 231 359 490 621 752 883]
1910,1911,[ 72 132 191 251 310 370 430 489 548 608 667 726 784 842 901]
1911,1912,[ 98 182 267 351 434 518 601 685 766 846 925]
1912,1913,[ 96 184 274 364 453 540 631 723 816 906]
1913,1914,[ 65 136 195 259 323 383 446 500 569 655 710 771 840 895]
1914,1915,[ 70 143 225 303 387 467 551 633 711 792 867 945]
1915,1916,[ 79 155 234 311 388 465 543 621 697 775 854 933]
1916,1917,[ 77 169 272 377 477 573 683 786 879]
1917,1918,[ 96 174 251 325 408 487 542 648 725 802 855]
1918,1919,"[ 43  79 114 149 184 219 255 290 325 360 395 430 465 500 535 571 605 640
 675 710 744 779 814 849 883 918]"
1919,1920,[ 67 135 204 273 343 414 484 556 627 698 769 840 911]
1920,1921,[ 61 124 188 250 313 375 437 499 560 622 683 745 806 867 928]
1921,1922,[ 46 129 212 303 392 478 566 654 737 823 909]
1922,1923,[ 68 159 256 353 451 543 633 729 828 927]
1923,1924,[134 241 348 455 562 670 777 885]
1924,1925,[ 79 152 224 296 368 441 517 563 665 737 806 875 944]
1925,1926,[ 43 111 179 248 317 387 456 525 594 663 732 801 870 937]
1926,1927,[ 78 139 201 263 325 387 449 511 573 635 697 759 822 883 945]
1927,1928,[111 200 289 376 462 547 635 722 806 891]
1928,1929,[112 202 294 382 470 559 650 741 830 919]
1929,1930,"[ 66 114 162 210 258 306 351 401 449 496 544 591 639 684 734 781 828 876
 921]"
1930,1931,[ 58 140 218 299 399 499 586 664 745 830 916]
1931,1932,[ 79 167 258 342 430 521 613 700 789 884]
1932,1933,[ 31  98 166 235 303 369 435 502 571 638 703 768 832 897]
1933,1934,[104 205 304 398 495 591 684 784 873]
1934,1935,[ 79 159 239 317 397 479 559 639 717 798 878]
1935,1936,[ 96 183 268 358 446 529 618 706 793 880]
1936,1937,[ 66 142 218 294 369 437 521 596 671 746 821 896]
1937,1938,[ 76 145 218 286 358 433 511 584 655 730 806 883]
1938,1939,[ 43 150 253 363 471 581 685 789 899]
1939,1940,[ 44 146 247 345 444 542 638 739 835 933]
1940,1941,[ 59 124 166 211 271 321 369 416 471 516 563 612 654 700 758 799 868 923]
1941,1942,[107 207 263 319 374 462 549 628 685 772 858 941]
1942,1943,[ 87 168 247 326 407 489 571 655 734 812 891]
1943,1944,[ 81 142 203 264 325 386 445 506 567 629 690 751 812 873 934]
1944,1945,[ 72 169 270 370 468 568 668 766 864]
1945,1946,[ 65 152 235 318 405 500 594 685 771 860 945]
1946,1947,[101 185 268 351 435 518 602 686 771 855 939]
1947,1948,[ 93 245 371 469 620 749 846 948]
1948,1949,[ 39 109 180 250 320 390 461 531 603 674 746 819 891 941]
1949,1950,[ 80 147 217 287 358 430 501 571 640 709 778 848 919]
1950,1951,[ 35  86 137 188 239 286 342 393 444 495 546 587 647 699 750 801 852 903]
1951,1952,[ 39 142 241 345 449 552 653 757 861]
1952,1953,[ 92 189 292 395 499 607 717 824 930]
1953,1954,[ 35 119 204 286 372 463 550 636 721 805 891]
1954,1955,[ 33 108 177 238 305 372 438 504 577 643 709 770 836 902]
1955,1956,[ 70 170 269 365 465 571 678 781 878]
1956,1957,[ 85 170 251 332 414 497 581 663 745 824 902]
1957,1958,[ 73 143 213 283 353 424 498 569 640 710 782 853 923]
1958,1959,[ 38 111 185 261 338 411 486 561 634 707 782 858 934]
1959,1960,[ 31 128 240 344 448 554 652 744 843 944]
1960,1961,[131 244 356 463 576 689 803 915]
1961,1962,[ 32 158 244 371 473 596 722 819 893]
1962,1963,[ 69 158 248 340 425 509 595 686 775 857 939]
1963,1964,[ 96 183 274 366 459 547 635 726 818 910]
1964,1965,[100 169 248 342 464 551 666 755 829 939]
1965,1966,[ 35 103 171 239 309 377 443 509 573 632 694 754 811 852 925]
1966,1967,[ 32  98 166 243 339 419 488 564 660 724 792 860 926]
1967,1968,[ 92 177 267 356 445 535 624 713 802 890]
1968,1969,[ 53 119 187 256 325 393 460 529 597 666 734 803 871 938]
1969,1970,"[ 61 106 151 196 242 287 332 377 422 468 513 558 603 649 694 739 785 830
 876 931]"
1970,1971,[ 49 126 199 275 349 424 500 576 654 734 815 896]
1971,1972,[ 89 159 231 301 375 450 522 591 663 736 811 887]
1972,1973,[133 239 349 457 566 675 782 891]
1973,1974,[ 44 134 222 316 413 513 613 710 809 907]
1974,1975,[100 171 274 362 448 531 621 709 798 888]
1975,1976,[119 215 311 411 515 613 710 807 910]
1976,1977,[ 46  87 163 203 246 289 362 405 480 521 585 641 701 740 786 855 930]
1977,1978,[109 210 313 418 525 631 735 841]
1978,1979,[ 97 194 291 385 478 573 669 763 857]
1979,1980,[106 214 322 429 536 644 750 855]
1980,1981,[ 57 140 222 305 386 467 547 628 709 790 872]
1981,1982,[ 36 106 177 243 312 385 461 532 604 676 748 823 898]
1982,1983,[ 72 149 225 299 371 444 518 594 670 746 819 892]
1983,1984,[ 72 127 183 238 293 347 402 456 511 566 620 674 729 783 837 881 935]
1984,1985,[ 67 146 223 303 381 459 537 615 692 771 850 930]
1985,1986,"[ 33  93 139 195 238 288 341 391 441 491 538 596 638 688 738 788 838 888
 946]"
1986,1987,[101 178 257 335 413 490 568 645 720 795 870 942]
1987,1988,[ 93 163 235 305 374 451 526 598 674 757 839 919]
1988,1989,[ 66 186 304 423 543 660 775 895]
1989,1990,[ 48 127 204 282 360 438 516 594 673 752 830 910]
1990,1991,[118 224 327 428 531 633 733 831 930]
1991,1992,[ 58 138 210 323 423 528 613 689 781 900]
1992,1993,[ 63 156 249 296 419 500 584 663 745 829 911]
1993,1994,[ 98 172 246 318 392 466 544 621 698 774 854 935]
1994,1995,[ 84 158 230 304 380 454 529 606 681 761 837 912]
1995,1996,[ 80 170 260 349 438 530 617 706 799 886]
1996,1997,[ 96 196 300 404 502 597 701 802 903]
1997,1998,[ 31  98 161 227 290 356 421 486 549 615 678 743 808 874 937]
1998,1999,[ 78 184 288 397 504 614 716 816 923]
1999,2000,[ 75 156 236 317 399 481 563 646 730 813 896]
2000,2001,"[ 64  97 129 160 196 229 287 320 376 409 478 528 570 609 645 677 727 767
 799 840 874 908 940]"
2001,2002,[ 48 133 221 309 394 479 569 662 756 849 938]
2002,2003,[ 51 142 239 331 421 507 592 680 771 863]
2003,2004,[ 77 136 191 268 346 414 507 587 678 733 782 854 914]
2004,2005,[ 96 176 257 343 427 515 598 684 766 851 934]
2005,2006,[ 55 137 220 305 388 469 552 633 715 799 888]
2006,2007,[ 55 143 233 324 414 502 592 683 771 861 948]
2007,2008,[ 82 158 232 307 377 448 523 598 671 742 815 892]
2008,2009,[ 52 128 205 284 361 438 515 591 669 748 827 905]
2009,2010,[115 205 298 394 490 586 679 773 870]
2010,2011,[ 59 142 223 306 390 484 573 659 744 828 914]
2011,2012,[ 80 159 238 315 389 463 538 617 697 775 853 930]
2012,2013,[ 40 123 206 289 375 459 543 625 711 795 877]
2013,2014,[ 40 116 191 267 344 423 499 575 653 731 811 889]
2014,2015,[ 55 110 165 220 274 328 382 436 490 544 598 652 707 762 817 873 928]
2015,2016,[ 86 181 278 376 472 566 660 756 850 941]
2016,2017,[102 182 274 362 450 537 624 710 797 882]
2017,2018,[ 85 176 265 352 438 524 613 702 791 879]
2018,2019,[ 47 145 196 311 396 478 555 638 724 801 888]
2019,2020,[ 78 160 244 327 411 494 577 661 745 830 915]
2020,2021,[ 51 160 264 369 461 558 666 773 878]
2021,2022,[ 67 147 229 311 392 470 548 619 684 754 826 901]
2022,2023,[103 178 260 356 458 559 649 733 823 923]
2023,2024,[ 75 158 241 324 407 492 577 662 748 832 917]
2024,2025,[ 59 150 240 331 423 514 606 697 789 882]
2025,2026,[ 74 162 252 346 436 523 613 702 793 886]
2026,2027,[ 82 195 271 346 420 499 577 666 748 830 912]
2027,2028,[ 73 117 168 214 311 358 401 443 523 589 641 726 774 835 880 948]
2028,2029,[123 219 318 415 508 602 698 796 890]
2029,2030,[ 45 117 189 259 328 394 459 525 592 662 733 803 872 939]
2030,2031,[105 183 261 339 417 494 572 650 728 805 883]
2031,2032,[ 81 180 294 369 429 551 615 681 745 840 916]
2032,2033,[156 221 327 393 464 542 626 713 790 866 949]
2033,2034,[ 48 123 199 274 352 431 507 584 661 735 812 889]
2034,2035,[ 84 160 241 317 374 446 506 561 626 688 772 844 912]
2035,2036,[ 95 174 247 323 397 476 557 629 703 779 857 934]
2036,2037,[ 47 159 282 405 524 638 761 890]
2037,2038,[ 54 144 237 328 414 496 582 675 771 867]
2038,2039,"[ 37  87 138 189 239 290 341 391 442 492 543 593 642 694 744 795 845 896
 948]"
2039,2040,[ 91 174 269 365 448 537 624 716 810 902]
2040,2041,[121 215 308 400 491 585 678 771 863]
2041,2042,[ 84 155 227 297 367 438 509 581 651 721 791 862 933]
2042,2043,[ 43 134 225 315 396 470 566 657 697 752 834 915]
2043,2044,[ 58 139 220 304 386 467 550 635 717 799 882]
2044,2045,[ 62 123 186 246 306 364 424 486 551 615 674 733 794 852 916]
2045,2046,[ 57 144 204 274 397 511 620 734 842 937]
2046,2047,[ 81 171 274 365 467 558 660 754 856 948]
2047,2048,"[ 51  95 136 182 226 270 314 359 401 448 490 537 581 623 670 713 761 805
 853 896 941]"
2048,2049,[ 37 121 232 321 493 658 758 833]
2049,2050,[ 31  94 156 219 286 350 415 479 544 609 673 737 801 865 929]
2050,2051,"[ 38  76 116 154 193 231 269 308 345 385 422 463 502 540 576 616 653 693
 731 772 811 847 885 923]"
2051,2052,[ 93 160 226 293 358 423 487 553 619 686 752 820 887]
2052,2053,[ 99 182 268 348 433 517 596 677 759 838 918]
2053,2054,[ 74 138 203 268 332 395 462 526 591 655 720 776 846 908]
2054,2055,[ 85 139 182 221 280 330 373 424 472 526 564 618 691 730 800 840 906]
2055,2056,[101 177 252 328 405 481 557 633 709 784 858 932]
2056,2057,[ 59 119 178 238 299 359 419 479 539 599 659 719 779 839 899]
2057,2058,[ 83 136 190 245 301 355 410 463 517 572 627 682 737 790 844 898]
2058,2059,[ 91 175 271 336 415 535 656 775 893]
2059,2060,[ 72 153 234 313 388 462 539 619 699 778 860 943]
2060,2061,[ 62 140 218 295 371 448 526 606 687 768 850 932]
2061,2062,[115 246 373 499 622 754 887]
2062,2063,[113 204 294 378 463 546 628 711 796 884]
2063,2064,[ 77 158 245 325 406 492 575 657 743 823 902]
2064,2065,[ 83 206 321 432 535 656 774 884]
2065,2066,[ 84 154 231 301 414 501 574 639 712 793 882]
2066,2067,[ 58 130 206 280 358 441 527 603 680 757 830 903]
2067,2068,[ 77 151 225 299 373 446 520 594 668 742 815 890]
2068,2069,[102 181 260 336 411 487 566 645 722 795 864 937]
2069,2070,[ 62 139 213 287 359 437 509 582 656 726 801 871 944]
2070,2071,[ 58 132 204 282 357 432 506 580 652 728 802 877]
2071,2072,[ 42 118 194 269 344 419 495 571 647 724 799 875]
2072,2073,[ 72 111 171 225 298 349 397 446 489 538 592 647 706 764 823 874 927]
2073,2074,[ 54 143 228 313 397 482 567 654 740 828 916]
2074,2075,[ 43  94 146 198 253 306 359 413 466 519 573 627 680 736 788 843 897]
2075,2076,[ 58 154 250 342 439 538 635 736 838 936]
2076,2077,[ 56 122 188 253 319 383 444 509 573 636 698 761 826 894]
2077,2078,[104 217 341 439 504 639 708 844]
2078,2079,[ 49 160 265 378 491 602 716 829 940]
2079,2080,[ 78 141 204 267 329 397 463 525 588 652 718 787 855 923]
2080,2081,[ 95 173 251 329 407 482 560 637 715 795 873 949]
2081,2082,[ 49 122 185 258 326 393 458 522 589 658 721 774 850 922]
2082,2083,[ 43 131 218 305 392 479 566 652 741 830 919]
2083,2084,[ 50 120 190 273 355 431 501 569 643 733 838 920]
2084,2085,[100 237 376 515 640 781 920]
2085,2086,[107 186 265 334 407 482 559 636 706 780 859 932]
2086,2087,[ 92 155 219 288 376 462 542 620 699 777 849 912]
2087,2088,[ 88 171 255 339 423 506 588 667 747 826 905]
2088,2089,[ 43 125 209 293 375 459 544 634 718 804 888]
2089,2090,[ 44 127 211 293 382 460 543 631 709 792 875]
2090,2091,[ 93 182 272 360 446 533 621 710 802 894]
2091,2092,[ 40  81 159 217 277 330 395 454 510 568 627 685 741 799 857 917]
